split,method,seed,episodes,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_calibration_error,false_safe_confidence,abstain_rate,tail_param_error
material_novelty_shift,greedy_active_touch,4,48,0.52083,0.33333,0.14583,0.21544,2.00000,0.27188,0.90278,0.43007,0.02083,0.00000,0.32917
material_novelty_shift,greedy_active_touch,5,48,0.58333,0.22917,0.16667,0.21013,2.00000,0.26333,0.84722,0.36865,0.02083,0.00000,0.31542
material_novelty_shift,greedy_active_touch,6,48,0.54167,0.35417,0.10417,0.21816,2.00000,0.26688,0.86111,0.41248,0.02083,0.00000,0.32753
material_novelty_shift,greedy_active_touch,7,48,0.47917,0.37500,0.10417,0.21293,2.00000,0.26833,0.86806,0.40913,0.00000,0.00000,0.32547
material_novelty_shift,greedy_active_touch,8,48,0.54167,0.33333,0.12500,0.22882,2.00000,0.27021,0.90278,0.41092,0.02083,0.00000,0.35061
material_novelty_shift,greedy_active_touch,9,48,0.64583,0.18750,0.14583,0.20251,2.00000,0.24625,0.86111,0.40884,0.04167,0.00000,0.33025
material_novelty_shift,strong_tactile_then_policy,0,48,0.47917,0.37500,0.12500,0.21595,6.00000,0.79000,0.86806,0.44375,0.00000,0.00000,0.32230
material_novelty_shift,strong_tactile_then_policy,1,48,0.45833,0.39583,0.16667,0.20176,6.00000,0.79000,0.88889,0.42683,0.00000,0.00000,0.29623
material_novelty_shift,strong_tactile_then_policy,2,48,0.45833,0.41667,0.12500,0.21283,6.00000,0.79000,0.89583,0.46781,0.00000,0.00000,0.30975
material_novelty_shift,strong_tactile_then_policy,3,48,0.39583,0.41667,0.18750,0.22927,6.00000,0.79000,0.93056,0.49243,0.00000,0.00000,0.31866
material_novelty_shift,strong_tactile_then_policy,4,48,0.45833,0.41667,0.12500,0.21155,6.00000,0.79000,0.93056,0.49895,0.00000,0.00000,0.29860
material_novelty_shift,strong_tactile_then_policy,5,48,0.47917,0.29167,0.22917,0.21274,6.00000,0.79000,0.87500,0.44390,0.00000,0.00000,0.31333
material_novelty_shift,strong_tactile_then_policy,6,48,0.41667,0.52083,0.06250,0.21299,6.00000,0.79000,0.89583,0.45221,0.00000,0.00000,0.30048
material_novelty_shift,strong_tactile_then_policy,7,48,0.33333,0.47917,0.12500,0.21478,6.00000,0.79000,0.89583,0.47978,0.00000,0.00000,0.31835
material_novelty_shift,strong_tactile_then_policy,8,48,0.47917,0.41667,0.10417,0.21264,6.00000,0.79000,0.92361,0.43874,0.00000,0.00000,0.30476
material_novelty_shift,strong_tactile_then_policy,9,48,0.45833,0.33333,0.14583,0.19757,6.00000,0.79000,0.88889,0.43394,0.00000,0.00000,0.31529
material_novelty_shift,risk_aware_touch_policy,0,48,0.54167,0.27083,0.14583,0.22631,2.00000,0.22792,0.84722,0.36271,0.00000,0.00000,0.34480
material_novelty_shift,risk_aware_touch_policy,1,48,0.58333,0.16667,0.20833,0.22419,1.97917,0.22875,0.89583,0.42670,0.00000,0.00000,0.31942
material_novelty_shift,risk_aware_touch_policy,2,48,0.64583,0.22917,0.12500,0.22422,1.97917,0.23167,0.86111,0.38822,0.02083,0.00000,0.35604
material_novelty_shift,risk_aware_touch_policy,3,48,0.64583,0.16667,0.18750,0.22317,2.00000,0.22937,0.90278,0.42499,0.02083,0.00000,0.34589
material_novelty_shift,risk_aware_touch_policy,4,48,0.58333,0.18750,0.20833,0.23356,1.97917,0.22979,0.93056,0.46584,0.04167,0.00000,0.36101
material_novelty_shift,risk_aware_touch_policy,5,48,0.62500,0.06250,0.29167,0.21012,1.97917,0.22187,0.86111,0.39739,0.02083,0.00000,0.30061
material_novelty_shift,risk_aware_touch_policy,6,48,0.70833,0.16667,0.12500,0.22919,1.97917,0.22104,0.88195,0.39887,0.02083,0.00000,0.37125
material_novelty_shift,risk_aware_touch_policy,7,48,0.60417,0.22917,0.12500,0.21237,1.91667,0.22104,0.88195,0.42826,0.02083,0.00000,0.30915
material_novelty_shift,risk_aware_touch_policy,8,48,0.47917,0.25000,0.27083,0.22753,2.00000,0.23062,0.90278,0.38045,0.14583,0.00000,0.33224
material_novelty_shift,risk_aware_touch_policy,9,48,0.68750,0.08333,0.22917,0.20665,2.00000,0.22562,0.87500,0.39749,0.06250,0.00000,0.29833
material_novelty_shift,budgeted_information_gain,0,48,0.43750,0.43750,0.12500,0.22909,3.00000,0.35792,0.84722,0.41793,0.00000,0.00000,0.34039
material_novelty_shift,budgeted_information_gain,1,48,0.45833,0.39583,0.16667,0.21209,3.00000,0.35875,0.88889,0.41566,0.00000,0.00000,0.31209
material_novelty_shift,budgeted_information_gain,2,48,0.41667,0.47917,0.12500,0.21865,3.00000,0.35542,0.86806,0.42762,0.00000,0.00000,0.32007
material_novelty_shift,budgeted_information_gain,3,48,0.43750,0.39583,0.18750,0.21366,3.00000,0.35833,0.90278,0.45519,0.02083,0.00000,0.31500
material_novelty_shift,budgeted_information_gain,4,48,0.45833,0.41667,0.14583,0.22028,3.00000,0.35604,0.92361,0.48528,0.02083,0.00000,0.29806
material_novelty_shift,budgeted_information_gain,5,48,0.39583,0.43750,0.20833,0.21485,3.00000,0.35813,0.86806,0.43011,0.06250,0.00000,0.30336
material_novelty_shift,budgeted_information_gain,6,48,0.56250,0.39583,0.04167,0.22304,3.00000,0.35688,0.88889,0.43946,0.04167,0.00000,0.33906
material_novelty_shift,budgeted_information_gain,7,48,0.37500,0.47917,0.12500,0.22229,3.00000,0.35833,0.87500,0.45411,0.02083,0.00000,0.34821
material_novelty_shift,budgeted_information_gain,8,48,0.41667,0.45833,0.12500,0.21755,3.00000,0.35792,0.91667,0.42276,0.06250,0.00000,0.31929
material_novelty_shift,budgeted_information_gain,9,48,0.52083,0.33333,0.10417,0.19955,3.00000,0.35417,0.88195,0.41651,0.00000,0.00000,0.29541
material_novelty_shift,calibrated_debt_threshold,0,48,0.54167,0.27083,0.14583,0.22698,1.93750,0.21458,0.85417,0.38009,0.00000,0.00000,0.34480
material_novelty_shift,calibrated_debt_threshold,1,48,0.56250,0.20833,0.20833,0.22134,1.87500,0.21208,0.90278,0.43780,0.00000,0.00000,0.32815
material_novelty_shift,calibrated_debt_threshold,2,48,0.62500,0.25000,0.12500,0.21950,1.95833,0.22312,0.86111,0.41752,0.02083,0.00000,0.31964
material_novelty_shift,calibrated_debt_threshold,3,48,0.64583,0.16667,0.18750,0.21315,1.97917,0.22854,0.91667,0.44254,0.04167,0.00000,0.34222
material_novelty_shift,calibrated_debt_threshold,4,48,0.54167,0.20833,0.22917,0.23040,1.95833,0.22187,0.94444,0.48100,0.04167,0.00000,0.35039
material_novelty_shift,calibrated_debt_threshold,5,48,0.60417,0.08333,0.29167,0.20921,1.95833,0.21833,0.88195,0.40439,0.02083,0.00000,0.29995
material_novelty_shift,calibrated_debt_threshold,6,48,0.70833,0.14583,0.12500,0.22983,1.89583,0.21104,0.86806,0.38084,0.02083,0.00000,0.37125
material_novelty_shift,calibrated_debt_threshold,7,48,0.60417,0.20833,0.12500,0.21761,1.89583,0.21229,0.86806,0.42574,0.04167,0.00000,0.34803
material_novelty_shift,calibrated_debt_threshold,8,48,0.45833,0.27083,0.27083,0.22919,1.95833,0.22125,0.90278,0.39241,0.14583,0.00000,0.32262
material_novelty_shift,calibrated_debt_threshold,9,48,0.62500,0.12500,0.22917,0.21204,1.97917,0.22417,0.88195,0.40124,0.06250,0.00000,0.30559
material_novelty_shift,counterfactual_material_filter,0,48,0.54167,0.31250,0.12500,0.22408,2.31250,0.26917,0.84028,0.36041,0.00000,0.00000,0.35511
material_novelty_shift,counterfactual_material_filter,1,48,0.60417,0.25000,0.14583,0.21497,2.45833,0.29208,0.89583,0.39781,0.00000,0.00000,0.33475
material_novelty_shift,counterfactual_material_filter,2,48,0.50000,0.39583,0.12500,0.22017,2.50000,0.29271,0.86806,0.40914,0.00000,0.00000,0.32389
material_novelty_shift,counterfactual_material_filter,3,48,0.47917,0.31250,0.20833,0.21433,2.50000,0.29792,0.88889,0.41460,0.04167,0.00000,0.34449
material_novelty_shift,counterfactual_material_filter,4,48,0.47917,0.29167,0.20833,0.22629,2.47917,0.29292,0.92361,0.44968,0.06250,0.00000,0.34701
material_novelty_shift,counterfactual_material_filter,5,48,0.56250,0.14583,0.27083,0.21120,2.35417,0.27458,0.84722,0.36685,0.00000,0.00000,0.31327
material_novelty_shift,counterfactual_material_filter,6,48,0.64583,0.25000,0.08333,0.22208,2.27083,0.26312,0.88195,0.38654,0.06250,0.00000,0.31427
material_novelty_shift,counterfactual_material_filter,7,48,0.47917,0.35417,0.12500,0.21504,2.31250,0.27021,0.88195,0.42264,0.06250,0.00000,0.32042
material_novelty_shift,counterfactual_material_filter,8,48,0.45833,0.33333,0.22917,0.22297,2.47917,0.28833,0.91667,0.38251,0.12500,0.00000,0.32908
material_novelty_shift,counterfactual_material_filter,9,48,0.56250,0.18750,0.25000,0.21034,2.39583,0.27583,0.88195,0.37880,0.06250,0.00000,0.32804
material_novelty_shift,grounding_debt_planner_v5,0,48,0.60417,0.20833,0.14583,0.23585,2.89583,0.34188,0.84028,0.41420,0.00000,0.00000,0.35621
material_novelty_shift,grounding_debt_planner_v5,1,48,0.64583,0.16667,0.14583,0.21894,2.85417,0.33542,0.89583,0.42455,0.00000,0.00000,0.33729
material_novelty_shift,grounding_debt_planner_v5,2,48,0.62500,0.25000,0.12500,0.22308,2.89583,0.34167,0.86806,0.42552,0.00000,0.00000,0.32592
material_novelty_shift,grounding_debt_planner_v5,3,48,0.58333,0.18750,0.20833,0.22243,2.89583,0.34188,0.87500,0.43528,0.00000,0.00000,0.35349
material_novelty_shift,grounding_debt_planner_v5,4,48,0.54167,0.20833,0.22917,0.23160,2.87500,0.33833,0.92361,0.48625,0.04167,0.00000,0.35970
material_novelty_shift,grounding_debt_planner_v5,5,48,0.56250,0.10417,0.29167,0.21940,2.77083,0.32167,0.83333,0.38819,0.00000,0.00000,0.31426
material_novelty_shift,grounding_debt_planner_v5,6,48,0.68750,0.22917,0.08333,0.22508,2.79167,0.32562,0.86806,0.42094,0.02083,0.00000,0.34465
material_novelty_shift,grounding_debt_planner_v5,7,48,0.56250,0.25000,0.14583,0.22335,2.72917,0.31458,0.87500,0.45002,0.00000,0.00000,0.32042
material_novelty_shift,grounding_debt_planner_v5,8,48,0.45833,0.29167,0.22917,0.23052,2.79167,0.32500,0.91667,0.41330,0.08333,0.00000,0.32908
material_novelty_shift,grounding_debt_planner_v5,9,48,0.64583,0.10417,0.22917,0.20961,2.87500,0.33896,0.87500,0.40846,0.04167,0.00000,0.32804
material_novelty_shift,oracle_tactile_upper_bound,0,48,1.00000,0.00000,0.00000,0.01287,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01700
material_novelty_shift,oracle_tactile_upper_bound,1,48,1.00000,0.00000,0.00000,0.01254,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01637
material_novelty_shift,oracle_tactile_upper_bound,2,48,1.00000,0.00000,0.00000,0.01243,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01637
material_novelty_shift,oracle_tactile_upper_bound,3,48,1.00000,0.00000,0.00000,0.01359,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01827
material_novelty_shift,oracle_tactile_upper_bound,4,48,1.00000,0.00000,0.00000,0.01273,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01688
material_novelty_shift,oracle_tactile_upper_bound,5,48,1.00000,0.00000,0.00000,0.01278,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01760
material_novelty_shift,oracle_tactile_upper_bound,6,48,1.00000,0.00000,0.00000,0.01236,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01714
material_novelty_shift,oracle_tactile_upper_bound,7,48,1.00000,0.00000,0.00000,0.01239,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01690
material_novelty_shift,oracle_tactile_upper_bound,8,48,1.00000,0.00000,0.00000,0.01405,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01866
material_novelty_shift,oracle_tactile_upper_bound,9,48,1.00000,0.00000,0.00000,0.01116,0.00000,0.00000,1.00000,0.04000,0.00000,0.00000,0.01519
safety_critical_fragility,language_prior_policy,0,48,0.54167,0.27083,0.14583,0.22785,0.00000,0.00000,0.93056,0.48447,0.06250,0.00000,0.32946
safety_critical_fragility,language_prior_policy,1,48,0.60417,0.27083,0.12500,0.23401,0.00000,0.00000,0.92361,0.47686,0.06250,0.00000,0.33917
safety_critical_fragility,language_prior_policy,2,48,0.56250,0.25000,0.16667,0.22024,0.00000,0.00000,0.90278,0.42515,0.06250,0.00000,0.30625
safety_critical_fragility,language_prior_policy,3,48,0.56250,0.16667,0.25000,0.20974,0.00000,0.00000,0.93750,0.44502,0.10417,0.00000,0.33411
safety_critical_fragility,language_prior_policy,4,48,0.54167,0.29167,0.14583,0.22048,0.00000,0.00000,0.97222,0.49144,0.02083,0.00000,0.33824
safety_critical_fragility,language_prior_policy,5,48,0.62500,0.22917,0.10417,0.21534,0.00000,0.00000,0.93750,0.47903,0.06250,0.00000,0.33172
safety_critical_fragility,language_prior_policy,6,48,0.52083,0.31250,0.10417,0.20452,0.00000,0.00000,0.93056,0.48575,0.08333,0.00000,0.32951
safety_critical_fragility,language_prior_policy,7,48,0.54167,0.33333,0.08333,0.24082,0.00000,0.00000,0.93056,0.46702,0.04167,0.00000,0.35684
safety_critical_fragility,language_prior_policy,8,48,0.64583,0.16667,0.16667,0.21502,0.00000,0.00000,0.94444,0.47128,0.10417,0.00000,0.33155
safety_critical_fragility,language_prior_policy,9,48,0.52083,0.35417,0.04167,0.23480,0.00000,0.00000,0.94444,0.46139,0.04167,0.00000,0.35246
safety_critical_fragility,vision_language_policy,0,48,0.47917,0.22917,0.18750,0.24129,0.00000,0.00000,0.84028,0.41116,0.08333,0.00000,0.34101
safety_critical_fragility,vision_language_policy,1,48,0.52083,0.27083,0.14583,0.23896,0.00000,0.00000,0.82639,0.39811,0.02083,0.00000,0.34416
safety_critical_fragility,vision_language_policy,2,48,0.56250,0.25000,0.16667,0.22415,0.00000,0.00000,0.76389,0.34571,0.06250,0.00000,0.33128
safety_critical_fragility,vision_language_policy,3,48,0.56250,0.20833,0.22917,0.21879,0.00000,0.00000,0.84028,0.36627,0.08333,0.00000,0.32880
safety_critical_fragility,vision_language_policy,4,48,0.50000,0.27083,0.14583,0.21980,0.00000,0.00000,0.86806,0.42039,0.04167,0.00000,0.34055
safety_critical_fragility,vision_language_policy,5,48,0.66667,0.18750,0.10417,0.22160,0.00000,0.00000,0.83333,0.38621,0.08333,0.00000,0.33944
safety_critical_fragility,vision_language_policy,6,48,0.50000,0.31250,0.08333,0.23178,0.00000,0.00000,0.75000,0.38379,0.02083,0.00000,0.36411
safety_critical_fragility,vision_language_policy,7,48,0.58333,0.31250,0.10417,0.24872,0.00000,0.00000,0.82639,0.40623,0.12500,0.00000,0.36716
safety_critical_fragility,vision_language_policy,8,48,0.75000,0.08333,0.16667,0.20528,0.00000,0.00000,0.80556,0.35740,0.02083,0.00000,0.30546
safety_critical_fragility,vision_language_policy,9,48,0.58333,0.29167,0.08333,0.22034,0.00000,0.00000,0.83333,0.40869,0.02083,0.00000,0.33056
safety_critical_fragility,uncertainty_threshold_policy,0,48,0.41667,0.06250,0.35417,0.29670,0.00000,0.00000,0.84028,0.41116,0.10417,0.00000,0.47024
safety_critical_fragility,uncertainty_threshold_policy,1,48,0.52083,0.08333,0.27083,0.28357,0.00000,0.00000,0.82639,0.39811,0.04167,0.00000,0.45433
safety_critical_fragility,uncertainty_threshold_policy,2,48,0.43750,0.14583,0.29167,0.26632,0.00000,0.00000,0.76389,0.34571,0.06250,0.00000,0.42351
safety_critical_fragility,uncertainty_threshold_policy,3,48,0.43750,0.10417,0.39583,0.27642,0.00000,0.00000,0.84028,0.36627,0.12500,0.00000,0.43194
safety_critical_fragility,uncertainty_threshold_policy,4,48,0.47917,0.10417,0.31250,0.25536,0.00000,0.00000,0.86806,0.42039,0.04167,0.00000,0.39273
safety_critical_fragility,uncertainty_threshold_policy,5,48,0.47917,0.10417,0.29167,0.28245,0.00000,0.00000,0.83333,0.38621,0.10417,0.00000,0.44924
safety_critical_fragility,uncertainty_threshold_policy,6,48,0.56250,0.10417,0.18750,0.26071,0.00000,0.00000,0.75000,0.38379,0.02083,0.00000,0.45418
safety_critical_fragility,uncertainty_threshold_policy,7,48,0.43750,0.20833,0.20833,0.26097,0.00000,0.00000,0.82639,0.40623,0.12500,0.00000,0.37163
safety_critical_fragility,uncertainty_threshold_policy,8,48,0.50000,0.04167,0.37500,0.27549,0.00000,0.00000,0.80556,0.35740,0.04167,0.00000,0.48572
safety_critical_fragility,uncertainty_threshold_policy,9,48,0.60417,0.14583,0.16667,0.24621,0.00000,0.00000,0.83333,0.40869,0.02083,0.00000,0.39125
safety_critical_fragility,passive_tactile_classifier,0,48,0.52083,0.25000,0.18750,0.21922,2.00000,0.24000,0.89583,0.43813,0.08333,0.00000,0.29837
safety_critical_fragility,passive_tactile_classifier,1,48,0.50000,0.37500,0.10417,0.21136,2.00000,0.24000,0.88889,0.41982,0.02083,0.00000,0.29350
safety_critical_fragility,passive_tactile_classifier,2,48,0.66667,0.25000,0.08333,0.19466,2.00000,0.24000,0.86111,0.40327,0.00000,0.00000,0.30675
safety_critical_fragility,passive_tactile_classifier,3,48,0.68750,0.16667,0.14583,0.19033,2.00000,0.24000,0.90278,0.40211,0.04167,0.00000,0.26862
safety_critical_fragility,passive_tactile_classifier,4,48,0.60417,0.27083,0.10417,0.20008,2.00000,0.24000,0.93056,0.46740,0.02083,0.00000,0.33079
safety_critical_fragility,passive_tactile_classifier,5,48,0.64583,0.20833,0.10417,0.19811,2.00000,0.24000,0.89583,0.43477,0.00000,0.00000,0.28332
safety_critical_fragility,passive_tactile_classifier,6,48,0.54167,0.29167,0.10417,0.20274,2.00000,0.24000,0.84722,0.40972,0.04167,0.00000,0.33325
safety_critical_fragility,passive_tactile_classifier,7,48,0.60417,0.33333,0.08333,0.21340,2.00000,0.24000,0.89583,0.41894,0.02083,0.00000,0.29727
safety_critical_fragility,passive_tactile_classifier,8,48,0.75000,0.12500,0.12500,0.18010,2.00000,0.24000,0.92361,0.43063,0.02083,0.00000,0.26312
safety_critical_fragility,passive_tactile_classifier,9,48,0.62500,0.27083,0.10417,0.19992,2.00000,0.24000,0.93750,0.47823,0.02083,0.00000,0.27254
safety_critical_fragility,greedy_active_touch,0,48,0.47917,0.43750,0.18750,0.20510,2.00000,0.26271,0.90278,0.37022,0.02083,0.00000,0.29814
safety_critical_fragility,greedy_active_touch,1,48,0.37500,0.54167,0.08333,0.19284,2.00000,0.26333,0.90278,0.37215,0.04167,0.00000,0.27704
safety_critical_fragility,greedy_active_touch,2,48,0.58333,0.35417,0.06250,0.17533,2.00000,0.25604,0.93056,0.39004,0.02083,0.00000,0.29207
safety_critical_fragility,greedy_active_touch,3,48,0.43750,0.43750,0.16667,0.17431,2.00000,0.26333,0.93056,0.38301,0.02083,0.00000,0.25992
safety_critical_fragility,greedy_active_touch,4,48,0.33333,0.50000,0.12500,0.19348,2.00000,0.25312,0.93056,0.41755,0.02083,0.00000,0.29199
safety_critical_fragility,greedy_active_touch,5,48,0.39583,0.50000,0.10417,0.18430,2.00000,0.27375,0.91667,0.37390,0.00000,0.00000,0.27435
safety_critical_fragility,greedy_active_touch,6,48,0.37500,0.54167,0.12500,0.18550,2.00000,0.26521,0.84722,0.34512,0.06250,0.00000,0.29961
safety_critical_fragility,greedy_active_touch,7,48,0.45833,0.45833,0.06250,0.19888,2.00000,0.25521,0.90972,0.37921,0.02083,0.00000,0.29462
safety_critical_fragility,greedy_active_touch,8,48,0.60417,0.25000,0.14583,0.16918,2.00000,0.25792,0.91667,0.35208,0.06250,0.00000,0.27257
safety_critical_fragility,greedy_active_touch,9,48,0.45833,0.43750,0.08333,0.19529,2.00000,0.25438,0.91667,0.42321,0.02083,0.00000,0.29944
safety_critical_fragility,strong_tactile_then_policy,0,48,0.37500,0.58333,0.10417,0.17761,6.00000,0.79000,0.98611,0.44434,0.00000,0.00000,0.25200
safety_critical_fragility,strong_tactile_then_policy,1,48,0.31250,0.60417,0.10417,0.17315,6.00000,0.79000,0.95139,0.42656,0.00000,0.00000,0.25576
safety_critical_fragility,strong_tactile_then_policy,2,48,0.25000,0.68750,0.08333,0.16835,6.00000,0.79000,0.97917,0.44109,0.00000,0.00000,0.24993
safety_critical_fragility,strong_tactile_then_policy,3,48,0.27083,0.60417,0.16667,0.16375,6.00000,0.79000,0.96528,0.41393,0.00000,0.00000,0.25240
safety_critical_fragility,strong_tactile_then_policy,4,48,0.27083,0.62500,0.10417,0.17944,6.00000,0.79000,0.97222,0.46379,0.00000,0.00000,0.30632
safety_critical_fragility,strong_tactile_then_policy,5,48,0.39583,0.58333,0.04167,0.16934,6.00000,0.79000,0.97222,0.45527,0.00000,0.00000,0.25619
safety_critical_fragility,strong_tactile_then_policy,6,48,0.20833,0.72917,0.04167,0.16691,6.00000,0.79000,0.95833,0.45523,0.00000,0.00000,0.26717
safety_critical_fragility,strong_tactile_then_policy,7,48,0.20833,0.77083,0.04167,0.17851,6.00000,0.79000,0.95139,0.40502,0.00000,0.00000,0.27962
safety_critical_fragility,strong_tactile_then_policy,8,48,0.35417,0.56250,0.10417,0.15111,6.00000,0.79000,0.97917,0.43072,0.00000,0.00000,0.25201
safety_critical_fragility,strong_tactile_then_policy,9,48,0.25000,0.68750,0.06250,0.18053,6.00000,0.79000,0.97222,0.48789,0.00000,0.00000,0.26781
safety_critical_fragility,risk_aware_touch_policy,0,48,0.62500,0.14583,0.14583,0.20671,1.83333,0.20396,0.92361,0.36773,0.08333,0.00000,0.33399
safety_critical_fragility,risk_aware_touch_policy,1,48,0.64583,0.20833,0.12500,0.20195,1.85417,0.20021,0.93750,0.41271,0.04167,0.00000,0.30014
safety_critical_fragility,risk_aware_touch_policy,2,48,0.75000,0.12500,0.10417,0.17920,1.89583,0.21188,0.94444,0.38798,0.02083,0.00000,0.26138
safety_critical_fragility,risk_aware_touch_policy,3,48,0.60417,0.10417,0.29167,0.19475,1.91667,0.20917,0.93750,0.37909,0.08333,0.00000,0.29867
safety_critical_fragility,risk_aware_touch_policy,4,48,0.66667,0.18750,0.14583,0.19085,1.91667,0.21083,0.94444,0.42625,0.04167,0.00000,0.27088
safety_critical_fragility,risk_aware_touch_policy,5,48,0.75000,0.08333,0.16667,0.19852,1.85417,0.19875,0.94444,0.41780,0.06250,0.00000,0.28135
safety_critical_fragility,risk_aware_touch_policy,6,48,0.62500,0.22917,0.10417,0.19648,1.91667,0.20854,0.91667,0.40969,0.04167,0.00000,0.32201
safety_critical_fragility,risk_aware_touch_policy,7,48,0.66667,0.20833,0.12500,0.21780,1.89583,0.20437,0.90972,0.35830,0.04167,0.00000,0.33440
safety_critical_fragility,risk_aware_touch_policy,8,48,0.79167,0.04167,0.16667,0.17782,1.83333,0.19125,0.95833,0.39814,0.08333,0.00000,0.25486
safety_critical_fragility,risk_aware_touch_policy,9,48,0.72917,0.18750,0.08333,0.19724,1.91667,0.20583,0.95833,0.48105,0.02083,0.00000,0.27145
safety_critical_fragility,budgeted_information_gain,0,48,0.62500,0.16667,0.12500,0.20182,2.00000,0.22437,0.93056,0.38011,0.06250,0.00000,0.31558
safety_critical_fragility,budgeted_information_gain,1,48,0.56250,0.35417,0.08333,0.20254,2.00000,0.21917,0.90278,0.35984,0.10417,0.00000,0.28405
safety_critical_fragility,budgeted_information_gain,2,48,0.66667,0.29167,0.04167,0.17733,2.00000,0.22313,0.95139,0.38675,0.00000,0.00000,0.27802
safety_critical_fragility,budgeted_information_gain,3,48,0.62500,0.16667,0.20833,0.18051,2.00000,0.22875,0.93750,0.36115,0.06250,0.00000,0.27037
safety_critical_fragility,budgeted_information_gain,4,48,0.58333,0.29167,0.12500,0.19668,2.00000,0.22375,0.94444,0.41585,0.06250,0.00000,0.28541
safety_critical_fragility,budgeted_information_gain,5,48,0.68750,0.18750,0.10417,0.18909,2.00000,0.21625,0.95833,0.41973,0.06250,0.00000,0.25785
safety_critical_fragility,budgeted_information_gain,6,48,0.62500,0.29167,0.06250,0.18689,2.00000,0.21833,0.90278,0.37917,0.04167,0.00000,0.29841
safety_critical_fragility,budgeted_information_gain,7,48,0.56250,0.33333,0.10417,0.21473,2.00000,0.22146,0.90972,0.35283,0.04167,0.00000,0.33192
safety_critical_fragility,budgeted_information_gain,8,48,0.72917,0.16667,0.10417,0.15946,2.00000,0.21667,0.97222,0.39095,0.02083,0.00000,0.25178
safety_critical_fragility,budgeted_information_gain,9,48,0.62500,0.31250,0.04167,0.20055,2.00000,0.21979,0.94444,0.45659,0.02083,0.00000,0.32273
safety_critical_fragility,calibrated_debt_threshold,0,48,0.68750,0.12500,0.14583,0.21340,1.79167,0.19437,0.93750,0.39835,0.08333,0.02083,0.32996
safety_critical_fragility,calibrated_debt_threshold,1,48,0.62500,0.22917,0.12500,0.20369,1.87500,0.19792,0.93750,0.42878,0.04167,0.00000,0.30139
safety_critical_fragility,calibrated_debt_threshold,2,48,0.66667,0.20833,0.08333,0.21150,1.89583,0.20375,0.94444,0.41576,0.02083,0.04167,0.27703
safety_critical_fragility,calibrated_debt_threshold,3,48,0.56250,0.14583,0.29167,0.19741,1.91667,0.20417,0.94444,0.40022,0.10417,0.00000,0.29687
safety_critical_fragility,calibrated_debt_threshold,4,48,0.60417,0.25000,0.12500,0.20081,1.89583,0.20542,0.95139,0.43181,0.06250,0.02083,0.27897
safety_critical_fragility,calibrated_debt_threshold,5,48,0.70833,0.06250,0.18750,0.21672,1.85417,0.19750,0.96528,0.44218,0.04167,0.04167,0.28135
safety_critical_fragility,calibrated_debt_threshold,6,48,0.60417,0.22917,0.10417,0.20917,1.89583,0.19937,0.93750,0.44979,0.04167,0.04167,0.30546
safety_critical_fragility,calibrated_debt_threshold,7,48,0.62500,0.20833,0.10417,0.21736,1.85417,0.19688,0.93056,0.39413,0.02083,0.02083,0.32531
safety_critical_fragility,calibrated_debt_threshold,8,48,0.75000,0.08333,0.16667,0.17676,1.81250,0.18542,0.95833,0.39660,0.08333,0.00000,0.25136
safety_critical_fragility,calibrated_debt_threshold,9,48,0.64583,0.27083,0.08333,0.19679,1.89583,0.19875,0.96528,0.50588,0.00000,0.00000,0.26557
safety_critical_fragility,counterfactual_material_filter,0,48,0.66667,0.16667,0.14583,0.19447,1.66667,0.19604,0.95833,0.40652,0.04167,0.00000,0.30322
safety_critical_fragility,counterfactual_material_filter,1,48,0.62500,0.22917,0.12500,0.19229,1.70833,0.19021,0.95139,0.41310,0.04167,0.00000,0.29562
safety_critical_fragility,counterfactual_material_filter,2,48,0.72917,0.18750,0.08333,0.18052,1.75000,0.19312,0.94444,0.40746,0.02083,0.00000,0.26966
safety_critical_fragility,counterfactual_material_filter,3,48,0.60417,0.14583,0.25000,0.19329,1.64583,0.18708,0.95139,0.39683,0.08333,0.00000,0.28377
safety_critical_fragility,counterfactual_material_filter,4,48,0.60417,0.25000,0.14583,0.18811,1.72917,0.19167,0.94444,0.41245,0.08333,0.00000,0.27151
safety_critical_fragility,counterfactual_material_filter,5,48,0.72917,0.14583,0.14583,0.19071,1.72917,0.19229,0.95833,0.42749,0.06250,0.00000,0.27914
safety_critical_fragility,counterfactual_material_filter,6,48,0.58333,0.27083,0.10417,0.19033,1.79167,0.19771,0.92361,0.41537,0.04167,0.00000,0.30274
safety_critical_fragility,counterfactual_material_filter,7,48,0.66667,0.20833,0.10417,0.19760,1.75000,0.19646,0.93750,0.38332,0.02083,0.00000,0.29978
