split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,stress_axis,stress_level
stress_combined,4,3,grounding_debt_planner,handoff,polished_cylinder,0,0,1,0.19070,2,0.18000,1.00000,0.49364,0.49364,fragile;slippery,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,3,oracle_tactile_upper_bound,handoff,polished_cylinder,1,0,0,0.00539,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,4,vision_language_policy,slide,ceramic_tool,0,1,0,0.66471,0,0.00000,0.00000,0.59568,0.40432,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,4,greedy_active_touch,slide,ceramic_tool,0,1,0,0.60177,2,0.32000,0.00000,0.59568,0.40432,full;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,4,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.44420,6,0.79000,0.33333,0.74524,0.07857,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,4,grounding_debt_planner,slide,ceramic_tool,0,1,0,0.64451,2,0.21000,0.00000,0.69424,0.30576,slippery;soft,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,4,oracle_tactile_upper_bound,slide,ceramic_tool,1,0,0,0.02189,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,5,vision_language_policy,insert,foam_insert,1,0,0,0.14083,0,0.00000,0.33333,0.76099,0.09432,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,5,greedy_active_touch,insert,foam_insert,1,0,0,0.18707,2,0.21000,0.33333,0.74237,0.07570,slippery;soft,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,5,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.16244,6,0.79000,0.33333,0.87780,0.21114,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,5,grounding_debt_planner,insert,foam_insert,1,0,0,0.13178,2,0.18000,0.33333,0.91059,0.24392,slippery;fragile,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,5,oracle_tactile_upper_bound,insert,foam_insert,1,0,0,0.00679,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,6,vision_language_policy,pick,thin_shell,0,1,0,0.41645,0,0.00000,0.00000,0.84248,0.15752,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,6,greedy_active_touch,pick,thin_shell,0,1,0,0.50554,2,0.26000,0.33333,0.63334,0.03333,fragile;heavy,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,6,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.39993,6,0.79000,0.33333,0.44296,0.22370,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,6,grounding_debt_planner,pick,thin_shell,0,1,0,0.30503,2,0.18000,0.66667,0.65085,0.31751,slippery;fragile,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,6,oracle_tactile_upper_bound,pick,thin_shell,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,7,vision_language_policy,pour,opaque_cup,1,0,0,0.19309,0,0.00000,0.66667,0.93366,0.60033,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,7,greedy_active_touch,pour,opaque_cup,1,0,0,0.17826,2,0.24000,1.00000,0.47127,0.47127,slippery;heavy,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,7,strong_tactile_then_policy,pour,opaque_cup,1,0,0,0.19374,6,0.79000,1.00000,0.28225,0.28225,fragile;slippery;heavy;full;soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,7,grounding_debt_planner,pour,opaque_cup,1,0,0,0.17826,2,0.24000,1.00000,0.47127,0.47127,slippery;heavy,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,7,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.00635,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,8,vision_language_policy,open,latched_box,1,0,0,0.13323,0,0.00000,0.66667,0.48910,0.15577,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,8,greedy_active_touch,open,latched_box,0,0,1,0.27255,2,0.29000,1.00000,0.32797,0.32797,heavy;soft,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,8,strong_tactile_then_policy,open,latched_box,0,1,1,0.29194,6,0.79000,1.00000,0.40370,0.40370,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,8,grounding_debt_planner,open,latched_box,1,0,0,0.10587,2,0.28000,1.00000,0.20008,0.20008,soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,8,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01473,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,9,vision_language_policy,handoff,glass_part,0,1,0,0.35811,0,0.00000,0.33333,0.90925,0.24259,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,9,greedy_active_touch,handoff,glass_part,0,1,0,0.43578,2,0.18000,0.33333,0.67852,0.01185,slippery;fragile,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,9,strong_tactile_then_policy,handoff,glass_part,0,1,0,0.49724,6,0.79000,0.00000,0.63351,0.36649,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,9,grounding_debt_planner,handoff,glass_part,0,1,0,0.37899,2,0.18000,0.33333,0.67852,0.01185,fragile;slippery,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,9,oracle_tactile_upper_bound,handoff,glass_part,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,10,vision_language_policy,slide,ceramic_tool,0,1,0,0.47165,0,0.00000,1.00000,0.89404,0.89404,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,10,greedy_active_touch,slide,ceramic_tool,0,1,0,0.46241,2,0.23000,1.00000,0.83840,0.83840,soft;fragile,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,10,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.57247,6,0.79000,0.66667,0.80420,0.47087,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,10,grounding_debt_planner,slide,ceramic_tool,0,1,0,0.46661,2,0.21000,1.00000,0.87257,0.87257,slippery;soft,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,10,oracle_tactile_upper_bound,slide,ceramic_tool,1,0,0,0.02189,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,11,vision_language_policy,insert,rigid_insert,0,0,1,0.34337,0,0.00000,0.66667,0.73544,0.40210,none,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,11,greedy_active_touch,insert,rigid_insert,0,0,1,0.38294,2,0.21000,0.66667,0.49801,0.16467,soft;slippery,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,11,strong_tactile_then_policy,insert,rigid_insert,0,0,1,0.44071,6,0.79000,0.33333,0.65790,0.00877,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,11,grounding_debt_planner,insert,rigid_insert,0,0,1,0.43930,2,0.21000,0.66667,0.49801,0.16467,slippery;soft,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,11,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01687,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,12,vision_language_policy,pick,thin_shell,0,1,0,0.43795,0,0.00000,0.33333,0.74535,0.07868,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,12,greedy_active_touch,pick,thin_shell,0,1,0,0.46367,2,0.31000,0.33333,0.68588,0.01922,locked;heavy,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,12,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.43116,6,0.79000,0.66667,0.48460,0.15126,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,12,grounding_debt_planner,pick,thin_shell,0,1,0,0.43991,2,0.18000,0.66667,0.50389,0.17056,fragile;slippery,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,12,oracle_tactile_upper_bound,pick,thin_shell,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,13,vision_language_policy,pour,empty_cup,1,0,0,0.16070,0,0.00000,1.00000,0.91987,0.91987,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,13,greedy_active_touch,pour,empty_cup,0,1,0,0.17059,2,0.33000,0.66667,0.89966,0.56633,full;heavy,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,13,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.24778,6,0.79000,0.33333,0.83405,0.16738,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,13,grounding_debt_planner,pour,empty_cup,1,0,0,0.24698,2,0.25000,0.33333,0.81691,0.15024,slippery;full,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,13,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01018,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,14,vision_language_policy,open,loose_lid_box,0,0,1,0.37844,0,0.00000,0.66667,0.81800,0.48466,none,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,14,greedy_active_touch,open,loose_lid_box,1,0,0,0.26234,2,0.29000,1.00000,0.67674,0.67674,soft;heavy,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,14,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.16983,6,0.79000,1.00000,0.40974,0.40974,fragile;slippery;heavy;full;soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,14,grounding_debt_planner,open,loose_lid_box,0,0,1,0.30900,2,0.28000,1.00000,0.58306,0.58306,locked;soft,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,14,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,15,vision_language_policy,handoff,polished_cylinder,1,0,0,0.11394,0,0.00000,1.00000,0.64846,0.64846,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,15,greedy_active_touch,handoff,polished_cylinder,1,0,0,0.21380,2,0.29000,1.00000,0.46651,0.46651,soft;heavy,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,15,strong_tactile_then_policy,handoff,polished_cylinder,0,0,1,0.23548,6,0.79000,0.66667,0.32257,0.01076,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,15,grounding_debt_planner,handoff,polished_cylinder,0,0,1,0.24327,2,0.24000,0.66667,0.31107,0.02226,heavy;slippery,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,15,oracle_tactile_upper_bound,handoff,polished_cylinder,1,0,0,0.00721,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,16,vision_language_policy,slide,polished_cylinder,1,0,0,0.24450,0,0.00000,0.66667,0.59957,0.26623,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,16,greedy_active_touch,slide,polished_cylinder,1,0,0,0.24993,2,0.23000,0.66667,0.64740,0.31407,fragile;soft,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,16,strong_tactile_then_policy,slide,polished_cylinder,1,0,0,0.23538,6,0.79000,0.66667,0.79466,0.46132,fragile;slippery;heavy;full;soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,16,grounding_debt_planner,slide,polished_cylinder,1,0,0,0.23482,2,0.21000,0.33333,0.77232,0.10565,slippery;soft,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,16,oracle_tactile_upper_bound,slide,polished_cylinder,1,0,0,0.00866,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,17,vision_language_policy,insert,rigid_insert,0,1,0,0.21922,0,0.00000,0.66667,0.53526,0.20193,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,17,greedy_active_touch,insert,rigid_insert,0,1,0,0.23504,2,0.30000,0.33333,0.57017,0.09649,full;soft,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,17,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.20912,6,0.79000,0.66667,0.80889,0.47556,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,17,grounding_debt_planner,insert,rigid_insert,0,1,0,0.21152,2,0.21000,0.33333,0.52726,0.13941,soft;slippery,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,17,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.00880,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,18,vision_language_policy,pick,oily_block,0,0,1,0.46100,0,0.00000,0.66667,0.57737,0.24404,none,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,18,greedy_active_touch,pick,oily_block,0,0,1,0.52019,2,0.21000,0.33333,0.31301,0.35366,slippery;soft,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,18,strong_tactile_then_policy,pick,oily_block,0,0,1,0.27727,6,0.79000,0.66667,0.23693,0.09640,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,18,grounding_debt_planner,pick,oily_block,0,0,1,0.44914,2,0.24000,0.33333,0.11285,0.55382,slippery;heavy,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,18,oracle_tactile_upper_bound,pick,oily_block,1,0,0,0.01503,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,19,vision_language_policy,pour,opaque_cup,1,0,0,0.24088,0,0.00000,0.00000,0.69792,0.30208,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,19,greedy_active_touch,pour,opaque_cup,1,0,0,0.24111,2,0.30000,0.00000,0.67706,0.32294,full;soft,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,19,strong_tactile_then_policy,pour,opaque_cup,0,0,0,0.33554,6,0.79000,0.00000,0.58333,0.41667,fragile;slippery;heavy;full;soft;locked,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,19,grounding_debt_planner,pour,opaque_cup,1,0,0,0.27051,2,0.25000,0.00000,0.46938,0.53062,slippery;full,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,19,oracle_tactile_upper_bound,pour,opaque_cup,1,0,0,0.00635,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,20,vision_language_policy,open,loose_lid_box,0,0,0,0.30225,0,0.00000,0.66667,0.58743,0.25409,none,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,20,greedy_active_touch,open,loose_lid_box,0,1,0,0.23401,2,0.28000,0.33333,0.13901,0.52766,soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,20,strong_tactile_then_policy,open,loose_lid_box,0,1,0,0.11668,6,0.79000,0.66667,0.21108,0.12225,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,20,grounding_debt_planner,open,loose_lid_box,0,0,0,0.33456,1,0.13000,0.33333,0.31355,0.35312,soft,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,20,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01273,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,21,vision_language_policy,handoff,generic_part,1,0,0,0.23076,0,0.00000,0.66667,0.94613,0.61279,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,21,greedy_active_touch,handoff,generic_part,0,0,0,0.30224,2,0.18000,0.33333,0.58799,0.07868,slippery;fragile,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,21,strong_tactile_then_policy,handoff,generic_part,0,1,0,0.28174,6,0.79000,0.33333,0.64808,0.01859,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,21,grounding_debt_planner,handoff,generic_part,1,0,0,0.28830,2,0.24000,0.33333,0.75554,0.08887,heavy;slippery,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,21,oracle_tactile_upper_bound,handoff,generic_part,1,0,0,0.01207,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,22,vision_language_policy,slide,glass_part,1,0,0,0.19955,0,0.00000,1.00000,0.31712,0.31712,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,22,greedy_active_touch,slide,glass_part,0,1,0,0.09371,2,0.25000,1.00000,0.31712,0.31712,fragile;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,22,strong_tactile_then_policy,slide,glass_part,0,1,0,0.06596,6,0.79000,1.00000,0.31079,0.31079,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,22,grounding_debt_planner,slide,glass_part,1,0,0,0.06609,2,0.24000,1.00000,0.20110,0.20110,heavy;slippery,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,22,oracle_tactile_upper_bound,slide,glass_part,1,0,0,0.01327,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,23,vision_language_policy,insert,rigid_insert,0,0,1,0.33919,0,0.00000,1.00000,0.60232,0.60232,none,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,23,greedy_active_touch,insert,rigid_insert,0,0,1,0.26819,2,0.25000,1.00000,0.33168,0.33168,locked;fragile,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,23,strong_tactile_then_policy,insert,rigid_insert,0,0,1,0.47988,6,0.79000,0.33333,0.29108,0.37558,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,23,grounding_debt_planner,insert,rigid_insert,0,0,1,0.34366,2,0.18000,0.66667,0.24069,0.09265,fragile;slippery,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,23,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,24,vision_language_policy,pick,ceramic_tool,1,0,0,0.14528,0,0.00000,1.00000,0.46035,0.46035,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,24,greedy_active_touch,pick,ceramic_tool,0,1,0,0.31111,2,0.27000,0.66667,0.27071,0.06262,full;fragile,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,24,strong_tactile_then_policy,pick,ceramic_tool,0,1,0,0.41696,6,0.79000,0.33333,0.55332,0.11335,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,24,grounding_debt_planner,pick,ceramic_tool,0,1,0,0.41899,2,0.26000,0.33333,0.30679,0.35988,fragile;heavy,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,24,oracle_tactile_upper_bound,pick,ceramic_tool,1,0,0,0.01426,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,25,vision_language_policy,pour,empty_cup,0,0,0,0.40120,0,0.00000,0.33333,0.59953,0.06713,none,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,25,greedy_active_touch,pour,empty_cup,0,0,0,0.36922,2,0.23000,0.33333,0.47611,0.19056,slippery;locked,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,25,strong_tactile_then_policy,pour,empty_cup,0,0,0,0.41190,6,0.79000,0.33333,0.39818,0.26848,fragile;slippery;heavy;full;soft;locked,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,25,grounding_debt_planner,pour,empty_cup,0,0,0,0.35531,2,0.24000,0.33333,0.50789,0.15877,slippery;heavy,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,25,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01445,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,26,vision_language_policy,open,loose_lid_box,0,0,0,0.32709,0,0.00000,1.00000,0.67135,0.67135,none,wrong_action_parameter,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,26,greedy_active_touch,open,loose_lid_box,1,0,0,0.22676,2,0.23000,1.00000,0.54053,0.54053,locked;slippery,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,26,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.24863,6,0.79000,1.00000,0.73723,0.73723,fragile;slippery;heavy;full;soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,26,grounding_debt_planner,open,loose_lid_box,1,0,0,0.25246,2,0.28000,1.00000,0.55251,0.55251,soft;locked,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,26,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01560,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,27,vision_language_policy,handoff,glass_part,0,0,1,0.18652,0,0.00000,0.66667,0.58980,0.25646,none,slip_or_drop,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,27,greedy_active_touch,handoff,glass_part,0,1,1,0.20273,2,0.32000,0.66667,0.58980,0.25646,full;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,27,strong_tactile_then_policy,handoff,glass_part,0,1,0,0.25958,6,0.79000,0.66667,0.62920,0.29587,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,27,grounding_debt_planner,handoff,glass_part,1,0,0,0.16433,2,0.24000,1.00000,0.45236,0.45236,slippery;heavy,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,27,oracle_tactile_upper_bound,handoff,glass_part,1,0,0,0.00973,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,28,vision_language_policy,slide,generic_part,0,1,0,0.64087,0,0.00000,0.00000,0.45902,0.54098,none,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,28,greedy_active_touch,slide,generic_part,0,1,0,0.66014,2,0.23000,0.33333,0.18614,0.48052,slippery;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,28,strong_tactile_then_policy,slide,generic_part,0,1,0,0.28971,6,0.79000,0.66667,0.29587,0.03746,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,28,grounding_debt_planner,slide,generic_part,0,1,0,0.59982,2,0.21000,0.33333,0.19840,0.46827,slippery;soft,damage_or_probe_damage,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
stress_combined,4,28,oracle_tactile_upper_bound,slide,generic_part,1,0,0,0.01486,0,0.00000,1.00000,0.04000,0.04000,none,success,0.54000,0.62000,0.38000,0.55000,0.70000,combined,1.0
