split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,ablation
combined_hard_shift,9,6,no_counterfactual_material_filter,handoff,glass_part,0,1,0,0.29021,2,0.18000,1.00000,0.51315,0.51315,0.63764,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,6,oracle_handoff,handoff,glass_part,1,0,0,0.01960,0,0.00000,1.00000,0.04000,0.04000,0.92314,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,7,grounding_debt_planner_v5,slide,thin_shell,1,0,0,0.08042,2,0.21000,1.00000,0.57669,0.57669,0.62255,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,7,no_debt_estimator,slide,thin_shell,1,0,0,0.11677,2,0.18000,0.66667,0.49986,0.16653,0.67940,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,7,no_active_probe_selection,slide,thin_shell,0,1,0,0.24501,2,0.24000,0.33333,0.36427,0.30239,0.72878,1,0,slippery;heavy,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,7,no_tactile_belief_update,slide,thin_shell,1,0,0,0.09660,2,0.21000,0.66667,0.61611,0.28277,0.60205,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,7,no_language_vision_conflict_detector,slide,thin_shell,1,0,0,0.08042,2,0.21000,1.00000,0.57669,0.57669,0.62255,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,7,no_safety_gate,slide,thin_shell,1,0,0,0.08440,2,0.21000,1.00000,0.57669,0.57669,0.62255,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,7,no_probe_cost_regularizer,slide,thin_shell,0,1,0,0.26160,4,0.47000,0.66667,0.44110,0.10777,0.63815,0,0,slippery;soft;heavy;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,7,no_calibration,slide,thin_shell,1,0,0,0.08042,2,0.21000,1.00000,0.57669,0.57669,0.82955,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,7,no_counterfactual_material_filter,slide,thin_shell,1,0,0,0.08042,2,0.21000,1.00000,0.57669,0.57669,0.62255,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,7,oracle_handoff,slide,thin_shell,1,0,0,0.00587,0,0.00000,1.00000,0.04000,0.04000,0.95798,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,8,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.23266,2,0.18000,1.00000,0.35348,0.35348,0.70595,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,8,no_debt_estimator,insert,rigid_insert,1,0,0,0.23266,2,0.18000,1.00000,0.35348,0.35348,0.70595,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,8,no_active_probe_selection,insert,rigid_insert,1,0,0,0.17616,2,0.24000,1.00000,0.59537,0.59537,0.55905,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,8,no_tactile_belief_update,insert,rigid_insert,0,1,0,0.20824,2,0.18000,1.00000,0.72017,0.72017,0.51527,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,8,no_language_vision_conflict_detector,insert,rigid_insert,1,0,0,0.23266,2,0.18000,1.00000,0.35348,0.35348,0.70595,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,8,no_safety_gate,insert,rigid_insert,1,0,0,0.19199,2,0.18000,1.00000,0.35348,0.35348,0.70595,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,8,no_probe_cost_regularizer,insert,rigid_insert,0,1,0,0.06298,4,0.46000,1.00000,0.14865,0.14865,0.73221,1,0,slippery;fragile;soft;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,8,no_calibration,insert,rigid_insert,1,0,0,0.23266,2,0.18000,1.00000,0.35348,0.35348,0.91295,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,8,no_counterfactual_material_filter,insert,rigid_insert,1,0,0,0.23266,2,0.18000,1.00000,0.35348,0.35348,0.70595,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,8,oracle_handoff,insert,rigid_insert,1,0,0,0.01242,0,0.00000,1.00000,0.04000,0.04000,0.90842,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,9,grounding_debt_planner_v5,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.53146,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,9,no_debt_estimator,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.53146,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,9,no_active_probe_selection,pick,dense_block,1,0,0,0.18165,2,0.24000,0.66667,0.78311,0.44978,0.48133,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,9,no_tactile_belief_update,pick,dense_block,0,0,0,0.33239,2,0.18000,0.00000,0.70395,0.29605,0.54362,0,0,fragile;slippery,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,9,no_language_vision_conflict_detector,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.53146,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,9,no_safety_gate,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.53146,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,9,no_probe_cost_regularizer,pick,dense_block,0,1,0,0.12716,4,0.51000,1.00000,0.68341,0.68341,0.47404,0,0,fragile;slippery;heavy;full,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,9,no_calibration,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.73846,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,9,no_counterfactual_material_filter,pick,dense_block,1,0,0,0.19988,2,0.18000,0.66667,0.72732,0.39399,0.53146,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,9,oracle_handoff,pick,dense_block,1,0,0,0.00813,0,0.00000,1.00000,0.04000,0.04000,0.92832,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,10,grounding_debt_planner_v5,pour,empty_cup,0,0,1,0.18996,2,0.25000,1.00000,0.42718,0.42718,0.66524,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,10,no_debt_estimator,pour,empty_cup,0,0,1,0.25395,2,0.21000,0.66667,0.36724,0.03390,0.70486,0,0,slippery;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,10,no_active_probe_selection,pour,empty_cup,0,0,1,0.25413,2,0.24000,0.66667,0.34032,0.00699,0.71463,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,10,no_tactile_belief_update,pour,empty_cup,0,0,1,0.26448,2,0.25000,0.66667,0.47363,0.14030,0.64109,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,10,no_language_vision_conflict_detector,pour,empty_cup,0,0,1,0.18996,2,0.25000,1.00000,0.42718,0.42718,0.66524,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,10,no_safety_gate,pour,empty_cup,1,0,0,0.17374,2,0.25000,1.00000,0.42718,0.42718,0.66524,0,0,slippery;full,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,10,no_probe_cost_regularizer,pour,empty_cup,0,1,1,0.17887,4,0.56000,1.00000,0.40026,0.40026,0.59476,0,0,full;slippery;heavy;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,10,no_calibration,pour,empty_cup,0,0,1,0.18996,2,0.25000,1.00000,0.42718,0.42718,0.87224,1,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,10,no_counterfactual_material_filter,pour,empty_cup,0,0,1,0.18996,2,0.25000,1.00000,0.42718,0.42718,0.66524,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,10,oracle_handoff,pour,empty_cup,1,0,0,0.01268,0,0.00000,1.00000,0.04000,0.04000,0.93138,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,11,grounding_debt_planner_v5,open,loose_lid_box,1,0,0,0.21811,2,0.23000,1.00000,0.69940,0.69940,0.52290,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,11,no_debt_estimator,open,loose_lid_box,1,0,0,0.22564,2,0.18000,1.00000,0.75147,0.75147,0.51906,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,11,no_active_probe_selection,open,loose_lid_box,1,0,0,0.19764,2,0.24000,1.00000,0.66954,0.66954,0.54055,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,11,no_tactile_belief_update,open,loose_lid_box,1,0,0,0.20534,2,0.23000,1.00000,0.66954,0.66954,0.53843,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,11,no_language_vision_conflict_detector,open,loose_lid_box,1,0,0,0.21811,2,0.23000,1.00000,0.69940,0.69940,0.52290,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,11,no_safety_gate,open,loose_lid_box,1,0,0,0.21811,2,0.23000,1.00000,0.69940,0.69940,0.52290,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,11,no_probe_cost_regularizer,open,loose_lid_box,1,0,0,0.26798,3,0.38000,1.00000,0.82478,0.82478,0.41124,0,0,soft;locked;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,11,no_calibration,open,loose_lid_box,1,0,0,0.21811,2,0.23000,1.00000,0.69940,0.69940,0.72990,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,11,no_counterfactual_material_filter,open,loose_lid_box,1,0,0,0.21811,2,0.23000,1.00000,0.69940,0.69940,0.52290,0,0,fragile;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,11,oracle_handoff,open,loose_lid_box,1,0,0,0.01560,0,0.00000,1.00000,0.04000,0.04000,0.92848,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,12,grounding_debt_planner_v5,handoff,polished_cylinder,1,0,0,0.17035,2,0.18000,0.66667,0.58441,0.25107,0.54537,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,12,no_debt_estimator,handoff,polished_cylinder,1,0,0,0.17701,2,0.27000,0.66667,0.47334,0.14001,0.57144,0,0,fragile;full,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,12,no_active_probe_selection,handoff,polished_cylinder,1,0,0,0.19084,2,0.24000,0.66667,0.75488,0.42155,0.43560,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,12,no_tactile_belief_update,handoff,polished_cylinder,1,0,0,0.19839,2,0.18000,0.66667,0.56841,0.23508,0.55368,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,12,no_language_vision_conflict_detector,handoff,polished_cylinder,1,0,0,0.17035,2,0.18000,0.66667,0.58441,0.25107,0.54537,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,12,no_safety_gate,handoff,polished_cylinder,1,0,0,0.17891,2,0.18000,0.66667,0.58441,0.25107,0.54537,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,12,no_probe_cost_regularizer,handoff,polished_cylinder,1,0,0,0.16663,4,0.49000,0.66667,0.65981,0.32647,0.42168,0,0,fragile;heavy;slippery;locked,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,12,no_calibration,handoff,polished_cylinder,1,0,0,0.17035,2,0.18000,0.66667,0.58441,0.25107,0.75237,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,12,no_counterfactual_material_filter,handoff,polished_cylinder,1,0,0,0.17035,2,0.18000,0.66667,0.58441,0.25107,0.54537,0,0,fragile;slippery,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,12,oracle_handoff,handoff,polished_cylinder,1,0,0,0.00721,0,0.00000,1.00000,0.04000,0.04000,0.86791,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,13,grounding_debt_planner_v5,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.40206,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,13,no_debt_estimator,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.40206,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,13,no_active_probe_selection,slide,dense_block,1,0,0,0.12290,2,0.24000,0.66667,0.81546,0.48213,0.43903,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,13,no_tactile_belief_update,slide,dense_block,1,0,0,0.10992,2,0.21000,0.66667,0.87967,0.54633,0.40986,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,13,no_language_vision_conflict_detector,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.40206,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,13,no_safety_gate,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.40206,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,13,no_probe_cost_regularizer,slide,dense_block,0,1,0,0.11465,4,0.52000,0.66667,0.88042,0.54708,0.32500,0,0,heavy;soft;slippery;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,13,no_calibration,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.60906,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,13,no_counterfactual_material_filter,slide,dense_block,1,0,0,0.11421,2,0.21000,0.66667,0.89468,0.56135,0.40206,0,0,slippery;soft,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,13,oracle_handoff,slide,dense_block,1,0,0,0.00897,0,0.00000,1.00000,0.04000,0.04000,0.90284,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,14,grounding_debt_planner_v5,insert,rigid_insert,0,0,1,0.26276,2,0.18000,1.00000,0.80208,0.80208,0.47856,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,14,no_debt_estimator,insert,rigid_insert,0,0,1,0.26276,2,0.18000,1.00000,0.80208,0.80208,0.47856,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,14,no_active_probe_selection,insert,rigid_insert,0,0,1,0.28692,2,0.24000,1.00000,0.82420,0.82420,0.44594,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,14,no_tactile_belief_update,insert,rigid_insert,0,0,1,0.24696,2,0.18000,1.00000,0.76306,0.76306,0.49885,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,14,no_language_vision_conflict_detector,insert,rigid_insert,0,0,1,0.26276,2,0.18000,1.00000,0.80208,0.80208,0.47856,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,14,no_safety_gate,insert,rigid_insert,1,0,0,0.19702,2,0.18000,1.00000,0.80208,0.80208,0.47856,0,0,slippery;fragile,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,14,no_probe_cost_regularizer,insert,rigid_insert,0,1,1,0.30078,4,0.46000,0.66667,0.80572,0.47239,0.39642,0,0,soft;slippery;fragile;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,14,no_calibration,insert,rigid_insert,0,0,1,0.26276,2,0.18000,1.00000,0.80208,0.80208,0.68556,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,14,no_counterfactual_material_filter,insert,rigid_insert,0,0,1,0.26276,2,0.18000,1.00000,0.80208,0.80208,0.47856,0,0,slippery;fragile,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,14,oracle_handoff,insert,rigid_insert,1,0,0,0.00588,0,0.00000,1.00000,0.04000,0.04000,0.91430,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,15,grounding_debt_planner_v5,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.58585,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,15,no_debt_estimator,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.58585,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,15,no_active_probe_selection,pick,oily_block,0,0,1,0.22179,2,0.24000,0.66667,0.66109,0.32776,0.53706,0,0,slippery;heavy,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,15,no_tactile_belief_update,pick,oily_block,0,1,1,0.26481,2,0.18000,0.00000,0.79556,0.20444,0.48825,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,15,no_language_vision_conflict_detector,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.58585,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,15,no_safety_gate,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.58585,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,15,no_probe_cost_regularizer,pick,oily_block,0,1,0,0.20142,4,0.49000,1.00000,0.38042,0.38042,0.61964,0,0,slippery;fragile;heavy;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,15,no_calibration,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.79285,1,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,15,no_counterfactual_material_filter,pick,oily_block,0,1,0,0.30040,2,0.18000,0.66667,0.60788,0.27455,0.58585,0,0,slippery;fragile,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,15,oracle_handoff,pick,oily_block,1,0,0,0.01008,0,0.00000,1.00000,0.04000,0.04000,0.92060,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,16,grounding_debt_planner_v5,pour,opaque_cup,0,0,1,0.26319,2,0.25000,0.66667,0.47106,0.13773,0.62886,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,16,no_debt_estimator,pour,opaque_cup,0,0,1,0.32804,2,0.21000,0.33333,0.59747,0.06920,0.57158,0,0,slippery;soft,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
combined_hard_shift,9,16,no_active_probe_selection,pour,opaque_cup,1,0,0,0.13007,2,0.24000,0.66667,0.60656,0.27323,0.56262,0,0,slippery;heavy,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_active_probe_selection
combined_hard_shift,9,16,no_tactile_belief_update,pour,opaque_cup,0,0,1,0.28003,2,0.25000,0.33333,0.68311,0.01644,0.51860,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_tactile_belief_update
combined_hard_shift,9,16,no_language_vision_conflict_detector,pour,opaque_cup,0,0,1,0.26319,2,0.25000,0.66667,0.47106,0.13773,0.62886,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_language_vision_conflict_detector
combined_hard_shift,9,16,no_safety_gate,pour,opaque_cup,0,0,1,0.25020,2,0.25000,0.66667,0.47106,0.13773,0.62886,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_safety_gate
combined_hard_shift,9,16,no_probe_cost_regularizer,pour,opaque_cup,0,1,0,0.14526,4,0.56000,1.00000,0.48015,0.48015,0.53965,0,0,slippery;full;heavy;locked,damage_or_probe_damage,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_probe_cost_regularizer
combined_hard_shift,9,16,no_calibration,pour,opaque_cup,0,0,1,0.26319,2,0.25000,0.66667,0.47106,0.13773,0.83586,1,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_calibration
combined_hard_shift,9,16,no_counterfactual_material_filter,pour,opaque_cup,0,0,1,0.26319,2,0.25000,0.66667,0.47106,0.13773,0.62886,0,0,slippery;full,slip_or_drop,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_counterfactual_material_filter
combined_hard_shift,9,16,oracle_handoff,pour,opaque_cup,1,0,0,0.01139,0,0.00000,1.00000,0.04000,0.04000,0.91781,0,0,none,success,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,oracle_handoff
combined_hard_shift,9,17,grounding_debt_planner_v5,open,latched_box,0,0,0,0.49326,2,0.23000,0.66667,0.31055,0.02278,0.71374,0,0,fragile;soft,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,grounding_debt_v5_full
combined_hard_shift,9,17,no_debt_estimator,open,latched_box,0,0,0,0.49116,2,0.18000,0.33333,0.33927,0.32740,0.72204,1,0,slippery;fragile,wrong_action_parameter,0.48000,0.55000,0.24000,0.42000,0.62000,0.45000,0.15000,no_debt_estimator
