split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical
tactile_necessary_ambiguity,3,36,vision_language_policy,pick,glass_part,1,0,0,0.14559,0,0.00000,1.00000,0.44021,0.44021,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,uncertainty_threshold_policy,pick,glass_part,1,0,0,0.10663,0,0.00000,1.00000,0.44021,0.44021,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,passive_tactile_classifier,pick,glass_part,1,0,0,0.17086,2,0.24000,1.00000,0.51395,0.51395,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,greedy_active_touch,pick,glass_part,1,0,0,0.17517,2,0.23000,1.00000,0.47052,0.47052,soft;fragile,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,strong_tactile_then_policy,pick,glass_part,0,1,0,0.20884,6,0.79000,1.00000,0.54550,0.54550,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,grounding_debt_planner,pick,glass_part,1,0,0,0.17026,2,0.18000,1.00000,0.51660,0.51660,fragile;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,36,oracle_tactile_upper_bound,pick,glass_part,1,0,0,0.01426,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,language_prior_policy,pour,empty_cup,0,1,0,0.24566,0,0.00000,0.66667,0.52272,0.18939,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,vision_language_policy,pour,empty_cup,0,1,0,0.24403,0,0.00000,1.00000,0.58011,0.58011,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,uncertainty_threshold_policy,pour,empty_cup,1,0,0,0.26051,0,0.00000,1.00000,0.58011,0.58011,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,passive_tactile_classifier,pour,empty_cup,0,1,0,0.25357,2,0.24000,1.00000,0.58329,0.58329,slippery;heavy,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,greedy_active_touch,pour,empty_cup,0,1,0,0.21773,2,0.28000,1.00000,0.58011,0.58011,soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.20014,6,0.79000,1.00000,0.49923,0.49923,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,grounding_debt_planner,pour,empty_cup,1,0,0,0.19788,2,0.25000,1.00000,0.40591,0.40591,slippery;full,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,37,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01502,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,language_prior_policy,open,loose_lid_box,1,0,0,0.28403,0,0.00000,1.00000,0.55157,0.55157,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,vision_language_policy,open,loose_lid_box,1,0,0,0.26015,0,0.00000,1.00000,0.53042,0.53042,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,uncertainty_threshold_policy,open,loose_lid_box,1,0,0,0.29991,0,0.00000,1.00000,0.53042,0.53042,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.24633,2,0.24000,1.00000,0.53042,0.53042,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,greedy_active_touch,open,loose_lid_box,0,1,0,0.22912,2,0.32000,1.00000,0.47983,0.47983,locked;full,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,strong_tactile_then_policy,open,loose_lid_box,0,1,0,0.23125,6,0.79000,1.00000,0.48188,0.48188,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,grounding_debt_planner,open,loose_lid_box,1,0,0,0.23996,2,0.25000,1.00000,0.34694,0.34694,locked;fragile,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,38,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01555,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,language_prior_policy,handoff,dense_block,1,0,0,0.17247,0,0.00000,1.00000,0.47420,0.47420,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,vision_language_policy,handoff,dense_block,1,0,0,0.14518,0,0.00000,1.00000,0.43619,0.43619,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,uncertainty_threshold_policy,handoff,dense_block,1,0,0,0.14518,0,0.00000,1.00000,0.43619,0.43619,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,passive_tactile_classifier,handoff,dense_block,1,0,0,0.13141,2,0.24000,1.00000,0.39264,0.39264,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,greedy_active_touch,handoff,dense_block,1,0,0,0.13110,2,0.28000,1.00000,0.43619,0.43619,locked;soft,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,strong_tactile_then_policy,handoff,dense_block,1,0,0,0.13924,6,0.79000,1.00000,0.41751,0.41751,fragile;slippery;heavy;full;soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,grounding_debt_planner,handoff,dense_block,1,0,0,0.14263,2,0.26000,1.00000,0.42036,0.42036,fragile;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,39,oracle_tactile_upper_bound,handoff,dense_block,1,0,0,0.01049,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,language_prior_policy,slide,generic_part,1,0,0,0.19907,0,0.00000,1.00000,0.38589,0.38589,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,vision_language_policy,slide,generic_part,1,0,0,0.13832,0,0.00000,1.00000,0.25451,0.25451,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,uncertainty_threshold_policy,slide,generic_part,1,0,0,0.13832,0,0.00000,1.00000,0.25451,0.25451,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,passive_tactile_classifier,slide,generic_part,1,0,0,0.14812,2,0.24000,1.00000,0.31379,0.31379,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,greedy_active_touch,slide,generic_part,1,0,0,0.08415,2,0.25000,1.00000,0.25451,0.25451,locked;fragile,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,strong_tactile_then_policy,slide,generic_part,1,0,0,0.09533,6,0.79000,1.00000,0.28298,0.28298,fragile;slippery;heavy;full;soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,grounding_debt_planner,slide,generic_part,1,0,0,0.14584,2,0.21000,1.00000,0.29323,0.29323,soft;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,40,oracle_tactile_upper_bound,slide,generic_part,1,0,0,0.01306,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,language_prior_policy,insert,rigid_insert,1,0,0,0.17490,0,0.00000,1.00000,0.46431,0.46431,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,vision_language_policy,insert,rigid_insert,1,0,0,0.21352,0,0.00000,0.66667,0.54393,0.21060,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,uncertainty_threshold_policy,insert,rigid_insert,0,0,1,0.28943,0,0.00000,0.66667,0.54393,0.21060,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.16369,2,0.24000,1.00000,0.56452,0.56452,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,greedy_active_touch,insert,rigid_insert,1,0,0,0.13397,2,0.25000,1.00000,0.53190,0.53190,slippery;full,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.10511,6,0.79000,1.00000,0.38768,0.38768,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,grounding_debt_planner,insert,rigid_insert,1,0,0,0.21897,2,0.18000,1.00000,0.49086,0.49086,slippery;fragile,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,41,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.00880,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,language_prior_policy,pick,generic_part,1,0,0,0.29246,0,0.00000,1.00000,0.54720,0.54720,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,vision_language_policy,pick,generic_part,1,0,0,0.19673,0,0.00000,1.00000,0.40854,0.40854,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,uncertainty_threshold_policy,pick,generic_part,1,0,0,0.19673,0,0.00000,1.00000,0.40854,0.40854,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,passive_tactile_classifier,pick,generic_part,1,0,0,0.22730,2,0.24000,1.00000,0.42907,0.42907,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,greedy_active_touch,pick,generic_part,1,0,0,0.16716,2,0.28000,1.00000,0.40854,0.40854,soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,strong_tactile_then_policy,pick,generic_part,1,0,0,0.20349,6,0.79000,1.00000,0.43831,0.43831,fragile;slippery;heavy;full;soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,grounding_debt_planner,pick,generic_part,1,0,0,0.22410,2,0.18000,1.00000,0.52619,0.52619,fragile;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,42,oracle_tactile_upper_bound,pick,generic_part,1,0,0,0.01338,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,language_prior_policy,pour,empty_cup,1,0,0,0.18281,0,0.00000,1.00000,0.54048,0.54048,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,vision_language_policy,pour,empty_cup,1,0,0,0.16799,0,0.00000,1.00000,0.26525,0.26525,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,uncertainty_threshold_policy,pour,empty_cup,1,0,0,0.16799,0,0.00000,1.00000,0.26525,0.26525,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,passive_tactile_classifier,pour,empty_cup,1,0,0,0.15789,2,0.24000,1.00000,0.28177,0.28177,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,greedy_active_touch,pour,empty_cup,1,0,0,0.20913,2,0.28000,1.00000,0.26525,0.26525,locked;soft,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,strong_tactile_then_policy,pour,empty_cup,1,0,0,0.16812,6,0.79000,1.00000,0.40875,0.40875,fragile;slippery;heavy;full;soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,grounding_debt_planner,pour,empty_cup,1,0,0,0.15784,2,0.24000,1.00000,0.29449,0.29449,heavy;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,43,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01461,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,language_prior_policy,open,latched_box,0,1,0,0.25370,0,0.00000,1.00000,0.46422,0.46422,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,vision_language_policy,open,latched_box,1,0,0,0.14712,0,0.00000,1.00000,0.32362,0.32362,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,uncertainty_threshold_policy,open,latched_box,1,0,0,0.14712,0,0.00000,1.00000,0.32362,0.32362,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,passive_tactile_classifier,open,latched_box,1,0,0,0.14979,2,0.24000,1.00000,0.32362,0.32362,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,greedy_active_touch,open,latched_box,1,0,0,0.14759,2,0.25000,1.00000,0.32362,0.32362,full;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,strong_tactile_then_policy,open,latched_box,0,1,0,0.22820,6,0.79000,1.00000,0.48401,0.48401,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,grounding_debt_planner,open,latched_box,1,0,0,0.20805,1,0.13000,1.00000,0.44118,0.44118,soft,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,44,oracle_tactile_upper_bound,open,latched_box,1,0,0,0.01613,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,language_prior_policy,handoff,oily_block,0,0,1,0.22902,0,0.00000,1.00000,0.62606,0.62606,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,vision_language_policy,handoff,oily_block,0,0,1,0.19627,0,0.00000,1.00000,0.51208,0.51208,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,uncertainty_threshold_policy,handoff,oily_block,0,0,1,0.38464,0,0.00000,1.00000,0.51208,0.51208,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,passive_tactile_classifier,handoff,oily_block,0,0,1,0.18707,2,0.24000,1.00000,0.51476,0.51476,slippery;heavy,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,greedy_active_touch,handoff,oily_block,1,0,0,0.17669,2,0.29000,1.00000,0.45460,0.45460,heavy;soft,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,strong_tactile_then_policy,handoff,oily_block,0,0,1,0.20567,6,0.79000,1.00000,0.49660,0.49660,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,grounding_debt_planner,handoff,oily_block,0,0,1,0.18574,2,0.24000,1.00000,0.51734,0.51734,heavy;slippery,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,45,oracle_tactile_upper_bound,handoff,oily_block,1,0,0,0.01503,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,language_prior_policy,slide,generic_part,0,1,0,0.30883,0,0.00000,0.66667,0.78818,0.45485,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,vision_language_policy,slide,generic_part,0,1,0,0.24916,0,0.00000,1.00000,0.70923,0.70923,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,uncertainty_threshold_policy,slide,generic_part,1,0,0,0.21470,0,0.00000,1.00000,0.70923,0.70923,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,passive_tactile_classifier,slide,generic_part,0,1,0,0.21510,2,0.24000,1.00000,0.56161,0.56161,slippery;heavy,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,greedy_active_touch,slide,generic_part,0,1,0,0.28511,2,0.25000,1.00000,0.70923,0.70923,fragile;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,strong_tactile_then_policy,slide,generic_part,0,1,0,0.22933,6,0.79000,1.00000,0.49360,0.49360,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,grounding_debt_planner,slide,generic_part,0,1,0,0.20917,2,0.24000,1.00000,0.53332,0.53332,heavy;slippery,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,46,oracle_tactile_upper_bound,slide,generic_part,1,0,0,0.01321,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,language_prior_policy,insert,rigid_insert,0,0,1,0.22421,0,0.00000,0.66667,0.37682,0.04349,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,vision_language_policy,insert,rigid_insert,1,0,0,0.13068,0,0.00000,1.00000,0.44598,0.44598,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,uncertainty_threshold_policy,insert,rigid_insert,1,0,0,0.13068,0,0.00000,1.00000,0.44598,0.44598,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.10802,2,0.24000,1.00000,0.41831,0.41831,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,greedy_active_touch,insert,rigid_insert,0,1,0,0.02193,2,0.30000,1.00000,0.19684,0.19684,soft;full,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,strong_tactile_then_policy,insert,rigid_insert,0,1,0,0.01892,6,0.79000,1.00000,0.19088,0.19088,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,grounding_debt_planner,insert,rigid_insert,1,0,0,0.08149,2,0.23000,1.00000,0.20083,0.20083,soft;fragile,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,3,47,oracle_tactile_upper_bound,insert,rigid_insert,1,0,0,0.00655,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,language_prior_policy,pick,glass_part,0,1,0,0.25735,0,0.00000,1.00000,0.67686,0.67686,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,vision_language_policy,pick,glass_part,0,1,0,0.28752,0,0.00000,0.66667,0.73695,0.40361,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,uncertainty_threshold_policy,pick,glass_part,1,0,0,0.25845,0,0.00000,0.66667,0.73695,0.40361,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,passive_tactile_classifier,pick,glass_part,0,1,0,0.24596,2,0.24000,1.00000,0.65501,0.65501,slippery;heavy,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,greedy_active_touch,pick,glass_part,0,1,0,0.25199,2,0.21000,1.00000,0.60187,0.60187,slippery;soft,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,strong_tactile_then_policy,pick,glass_part,0,1,0,0.27044,6,0.79000,1.00000,0.63227,0.63227,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,grounding_debt_planner,pick,glass_part,1,0,0,0.21143,2,0.24000,1.00000,0.63149,0.63149,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,0,oracle_tactile_upper_bound,pick,glass_part,1,0,0,0.01479,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,language_prior_policy,pour,empty_cup,1,0,0,0.24003,0,0.00000,1.00000,0.61438,0.61438,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,vision_language_policy,pour,empty_cup,1,0,0,0.18910,0,0.00000,1.00000,0.49316,0.49316,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,uncertainty_threshold_policy,pour,empty_cup,1,0,0,0.26546,0,0.00000,1.00000,0.49316,0.49316,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,passive_tactile_classifier,pour,empty_cup,1,0,0,0.16088,2,0.24000,1.00000,0.32995,0.32995,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,greedy_active_touch,pour,empty_cup,1,0,0,0.18002,2,0.25000,1.00000,0.49316,0.49316,fragile;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.18302,6,0.79000,1.00000,0.42447,0.42447,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,grounding_debt_planner,pour,empty_cup,1,0,0,0.20593,2,0.25000,1.00000,0.46037,0.46037,slippery;full,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,1,oracle_tactile_upper_bound,pour,empty_cup,1,0,0,0.01502,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,language_prior_policy,open,loose_lid_box,0,0,1,0.29562,0,0.00000,0.66667,0.57891,0.24558,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,vision_language_policy,open,loose_lid_box,1,0,0,0.18864,0,0.00000,1.00000,0.44732,0.44732,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,uncertainty_threshold_policy,open,loose_lid_box,0,0,1,0.37940,0,0.00000,1.00000,0.44732,0.44732,none,slip_or_drop,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,passive_tactile_classifier,open,loose_lid_box,1,0,0,0.17634,2,0.24000,1.00000,0.44732,0.44732,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,greedy_active_touch,open,loose_lid_box,1,0,0,0.15307,2,0.30000,1.00000,0.33521,0.33521,soft;full,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,strong_tactile_then_policy,open,loose_lid_box,1,0,0,0.18115,6,0.79000,1.00000,0.46875,0.46875,fragile;slippery;heavy;full;soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,grounding_debt_planner,open,loose_lid_box,1,0,0,0.17343,2,0.28000,1.00000,0.36060,0.36060,soft;locked,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,2,oracle_tactile_upper_bound,open,loose_lid_box,1,0,0,0.01704,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,language_prior_policy,handoff,glass_part,1,0,0,0.19741,0,0.00000,0.66667,0.66697,0.33364,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,vision_language_policy,handoff,glass_part,1,0,0,0.07224,0,0.00000,1.00000,0.66232,0.66232,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,uncertainty_threshold_policy,handoff,glass_part,1,0,0,0.11230,0,0.00000,1.00000,0.66232,0.66232,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,passive_tactile_classifier,handoff,glass_part,1,0,0,0.04928,2,0.24000,1.00000,0.62949,0.62949,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,greedy_active_touch,handoff,glass_part,1,0,0,0.04958,2,0.24000,1.00000,0.62500,0.62500,heavy;slippery,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,strong_tactile_then_policy,handoff,glass_part,0,1,0,0.05864,6,0.79000,1.00000,0.51878,0.51878,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,grounding_debt_planner,handoff,glass_part,1,0,0,0.08148,2,0.24000,1.00000,0.62500,0.62500,slippery;heavy,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,3,oracle_tactile_upper_bound,handoff,glass_part,1,0,0,0.00779,0,0.00000,1.00000,0.04000,0.04000,none,success,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,4,language_prior_policy,slide,thin_shell,0,1,0,0.38632,0,0.00000,1.00000,0.43132,0.43132,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,4,vision_language_policy,slide,thin_shell,0,1,0,0.56165,0,0.00000,0.33333,0.71846,0.05179,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
tactile_necessary_ambiguity,4,4,uncertainty_threshold_policy,slide,thin_shell,0,1,0,0.41860,0,0.00000,0.33333,0.71846,0.05179,none,damage_or_probe_damage,0.30000,0.22000,0.16000,0.10000,0.35000
