split,seed,episode_id,method,task,object_family,action_success,damage,slip_or_drop,param_error,probe_count,probe_cost,fact_accuracy,debt_score,debt_calibration_error,confidence,false_safe_confidence,abstain,probes,failure_label,language_ambiguity,visual_counterfactual,tactile_noise,material_novelty,safety_critical,probe_budget_pressure,adversarial_trap,risk_budget,confidence_threshold,coverage,fixed_risk_success,fixed_risk_false_safe
adversarial_language_vision_trap,8,5,risk_aware_touch_policy,pour,empty_cup,0,0,0,0.31072,2,0.25000,0.66667,0.78047,0.44714,0.50939,0,0,slippery;full,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,5,calibrated_debt_threshold,pour,empty_cup,0,0,0,0.85000,2,0.25000,0.66667,0.78047,0.44714,0.46539,0,1,slippery;full,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,5,counterfactual_material_filter,pour,empty_cup,1,0,0,0.26493,2,0.24000,1.00000,0.61859,0.61859,0.55389,0,0,heavy;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,5,grounding_debt_planner_v5,pour,empty_cup,0,0,0,0.31174,2,0.25000,0.66667,0.76184,0.42850,0.47508,0,0,slippery;full,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,passive_tactile_classifier,open,loose_lid_box,0,0,1,0.27435,2,0.24000,0.66667,0.61525,0.28192,0.59355,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,strong_tactile_then_policy,open,loose_lid_box,0,1,1,0.21449,6,0.79000,0.33333,0.64246,0.02421,0.41670,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,risk_aware_touch_policy,open,loose_lid_box,0,0,1,0.27978,1,0.10000,0.66667,0.67733,0.34400,0.59367,0,0,fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,calibrated_debt_threshold,open,loose_lid_box,0,0,1,0.27978,1,0.10000,0.66667,0.67733,0.34400,0.54967,0,0,fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,counterfactual_material_filter,open,loose_lid_box,0,0,1,0.27839,1,0.10000,0.66667,0.68330,0.34996,0.54657,0,0,fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,6,grounding_debt_planner_v5,open,loose_lid_box,0,0,1,0.27839,1,0.10000,0.66667,0.68330,0.34996,0.54657,0,0,fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,passive_tactile_classifier,handoff,generic_part,1,0,0,0.21308,2,0.24000,1.00000,0.56568,0.56568,0.55159,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,strong_tactile_then_policy,handoff,generic_part,0,1,0,0.20501,6,0.79000,1.00000,0.40317,0.40317,0.47339,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,risk_aware_touch_policy,handoff,generic_part,0,1,0,0.33539,2,0.18000,0.66667,0.40152,0.06818,0.65856,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,calibrated_debt_threshold,handoff,generic_part,0,1,0,0.33539,2,0.18000,0.66667,0.40152,0.06818,0.61456,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,counterfactual_material_filter,handoff,generic_part,0,1,0,0.33646,2,0.18000,0.66667,0.38123,0.04789,0.62511,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,7,grounding_debt_planner_v5,handoff,generic_part,0,1,0,0.33646,2,0.18000,0.66667,0.38123,0.04789,0.62511,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,passive_tactile_classifier,slide,ceramic_tool,0,0,1,0.20305,2,0.24000,0.66667,0.94585,0.61251,0.37719,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,strong_tactile_then_policy,slide,ceramic_tool,0,1,0,0.17401,6,0.79000,0.66667,0.93159,0.59826,0.22189,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,risk_aware_touch_policy,slide,ceramic_tool,0,0,1,0.32151,2,0.21000,0.66667,0.70068,0.36735,0.50899,0,0,slippery;soft,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,calibrated_debt_threshold,slide,ceramic_tool,0,0,0,0.85000,2,0.21000,0.66667,0.70068,0.36735,0.46499,0,1,soft;slippery,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,counterfactual_material_filter,slide,ceramic_tool,0,1,0,0.17257,2,0.29000,1.00000,0.87177,0.87177,0.34795,0,0,soft;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,8,grounding_debt_planner_v5,slide,ceramic_tool,0,0,1,0.32229,2,0.21000,0.33333,0.69673,0.03006,0.46705,0,0,slippery;soft,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,passive_tactile_classifier,insert,rigid_insert,1,0,0,0.24232,2,0.24000,0.66667,0.74933,0.41600,0.49357,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,strong_tactile_then_policy,insert,rigid_insert,1,0,0,0.17038,6,0.79000,1.00000,0.54767,0.54767,0.43573,0,0,fragile;slippery;heavy;full;soft;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,risk_aware_touch_policy,insert,rigid_insert,1,0,0,0.23241,2,0.18000,0.66667,0.49716,0.16382,0.64630,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,calibrated_debt_threshold,insert,rigid_insert,1,0,0,0.28468,2,0.23000,0.66667,0.57478,0.24145,0.53818,0,0,fragile;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,counterfactual_material_filter,insert,rigid_insert,1,0,0,0.28646,2,0.23000,0.66667,0.55531,0.22198,0.54830,0,0,fragile;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,9,grounding_debt_planner_v5,insert,rigid_insert,1,0,0,0.22842,2,0.18000,0.66667,0.47952,0.14619,0.61147,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,passive_tactile_classifier,pick,thin_shell,0,1,0,0.37576,2,0.24000,0.66667,0.82860,0.49527,0.47002,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.34845,6,0.79000,0.66667,0.81318,0.47985,0.31533,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,risk_aware_touch_policy,pick,thin_shell,0,1,0,0.39876,2,0.18000,0.66667,0.87433,0.54100,0.46784,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,calibrated_debt_threshold,pick,thin_shell,0,0,0,0.85000,2,0.18000,0.66667,0.87433,0.54100,0.42384,0,1,fragile;slippery,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,counterfactual_material_filter,pick,thin_shell,0,1,0,0.39871,2,0.18000,0.66667,0.87190,0.53856,0.42511,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,10,grounding_debt_planner_v5,pick,thin_shell,0,1,0,0.39871,2,0.18000,0.66667,0.87190,0.53856,0.42511,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,passive_tactile_classifier,pour,opaque_cup,1,0,0,0.15949,2,0.24000,0.66667,0.72793,0.39460,0.47912,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,strong_tactile_then_policy,pour,opaque_cup,1,0,0,0.15985,6,0.79000,1.00000,0.75416,0.75416,0.30278,0,0,fragile;slippery;heavy;full;soft;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,risk_aware_touch_policy,pour,opaque_cup,1,0,0,0.15667,2,0.24000,0.66667,0.71662,0.38329,0.48500,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,calibrated_debt_threshold,pour,opaque_cup,0,0,0,0.85000,2,0.25000,1.00000,0.73459,0.73459,0.42734,0,1,slippery;full,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,counterfactual_material_filter,pour,opaque_cup,1,0,0,0.15549,2,0.24000,0.66667,0.71180,0.37846,0.44351,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,11,grounding_debt_planner_v5,pour,opaque_cup,1,0,0,0.19987,2,0.25000,1.00000,0.71077,0.71077,0.43973,0,0,slippery;full,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,passive_tactile_classifier,open,loose_lid_box,0,1,0,0.39642,2,0.24000,0.00000,0.79486,0.20514,0.49682,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,strong_tactile_then_policy,open,loose_lid_box,0,1,0,0.30649,6,0.79000,0.66667,0.87113,0.53779,0.29446,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,risk_aware_touch_policy,open,loose_lid_box,0,1,0,0.38672,2,0.28000,0.33333,0.72172,0.05505,0.50246,0,0,locked;soft,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,calibrated_debt_threshold,open,loose_lid_box,0,0,0,0.85000,2,0.25000,0.33333,0.89494,0.22828,0.38566,0,1,fragile;locked,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,counterfactual_material_filter,open,loose_lid_box,0,0,0,0.32557,2,0.23000,0.66667,0.78917,0.45584,0.45362,0,0,soft;fragile,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,12,grounding_debt_planner_v5,open,loose_lid_box,0,0,0,0.32557,2,0.23000,0.66667,0.78917,0.45584,0.45362,0,0,fragile;soft,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,passive_tactile_classifier,handoff,dense_block,1,0,0,0.16160,2,0.24000,0.33333,0.70468,0.03802,0.53783,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,strong_tactile_then_policy,handoff,dense_block,0,1,0,0.13927,6,0.79000,0.66667,0.56632,0.23299,0.44707,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,risk_aware_touch_policy,handoff,dense_block,1,0,0,0.13831,2,0.18000,0.33333,0.64697,0.01969,0.58944,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,calibrated_debt_threshold,handoff,dense_block,1,0,0,0.13831,2,0.18000,0.33333,0.64697,0.01969,0.54544,0,0,fragile;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,counterfactual_material_filter,handoff,dense_block,1,0,0,0.12971,2,0.26000,1.00000,0.41818,0.41818,0.63633,0,0,fragile;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,13,grounding_debt_planner_v5,handoff,dense_block,1,0,0,0.13376,2,0.18000,0.33333,0.62336,0.04331,0.55772,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,passive_tactile_classifier,slide,generic_part,1,0,0,0.20465,2,0.24000,0.33333,0.78577,0.11910,0.47512,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,strong_tactile_then_policy,slide,generic_part,1,0,0,0.23917,6,0.79000,0.33333,0.86418,0.19751,0.27163,0,0,fragile;slippery;heavy;full;soft;locked,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,risk_aware_touch_policy,slide,generic_part,1,0,0,0.23428,2,0.21000,0.33333,0.76989,0.10323,0.48769,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,calibrated_debt_threshold,slide,generic_part,0,0,0,0.85000,2,0.21000,0.33333,0.76989,0.10323,0.44369,0,1,soft;slippery,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,counterfactual_material_filter,slide,generic_part,1,0,0,0.23297,2,0.21000,0.33333,0.77109,0.10442,0.44307,0,0,soft;slippery,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,14,grounding_debt_planner_v5,slide,generic_part,1,0,0,0.23297,2,0.21000,0.33333,0.77109,0.10442,0.44307,0,0,slippery;soft,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,passive_tactile_classifier,insert,foam_insert,0,1,0,0.33856,2,0.24000,0.33333,0.65332,0.01334,0.54961,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,strong_tactile_then_policy,insert,foam_insert,0,1,0,0.26768,6,0.79000,0.66667,0.68879,0.35546,0.36846,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,risk_aware_touch_policy,insert,foam_insert,0,1,0,0.36570,2,0.18000,0.33333,0.75957,0.09291,0.51596,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,calibrated_debt_threshold,insert,foam_insert,0,0,0,0.85000,2,0.18000,0.33333,0.75957,0.09291,0.47196,0,1,fragile;slippery,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,counterfactual_material_filter,insert,foam_insert,0,1,0,0.36352,2,0.18000,0.33333,0.79014,0.12347,0.45607,0,0,fragile;slippery,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,15,grounding_debt_planner_v5,insert,foam_insert,0,1,0,0.36352,2,0.18000,0.33333,0.79014,0.12347,0.45607,0,0,slippery;fragile,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,passive_tactile_classifier,pick,thin_shell,1,0,0,0.25186,2,0.24000,0.66667,0.36334,0.03001,0.71081,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,strong_tactile_then_policy,pick,thin_shell,0,1,0,0.14520,6,0.79000,0.66667,0.57285,0.23951,0.43916,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,risk_aware_touch_policy,pick,thin_shell,1,0,0,0.25174,2,0.24000,0.66667,0.36666,0.03333,0.70909,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,calibrated_debt_threshold,pick,thin_shell,1,0,0,0.17850,2,0.18000,0.66667,0.52941,0.19608,0.60206,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,counterfactual_material_filter,pick,thin_shell,1,0,0,0.25185,2,0.24000,0.66667,0.37020,0.03687,0.66325,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,16,grounding_debt_planner_v5,pick,thin_shell,1,0,0,0.17242,2,0.18000,1.00000,0.53059,0.53059,0.60145,0,0,slippery;fragile,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,passive_tactile_classifier,pour,empty_cup,0,1,0,0.26826,2,0.24000,1.00000,0.50238,0.50238,0.60799,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,strong_tactile_then_policy,pour,empty_cup,0,1,0,0.17548,6,0.79000,1.00000,0.32624,0.32624,0.53687,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,risk_aware_touch_policy,pour,empty_cup,0,1,0,0.31051,2,0.33000,0.66667,0.29930,0.03403,0.68119,0,0,full;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,calibrated_debt_threshold,pour,empty_cup,0,1,0,0.37034,2,0.25000,0.66667,0.46184,0.12851,0.58074,0,0,slippery;full,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,counterfactual_material_filter,pour,empty_cup,0,1,0,0.23539,2,0.24000,1.00000,0.38877,0.38877,0.62306,0,0,slippery;heavy,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,17,grounding_debt_planner_v5,pour,empty_cup,0,1,0,0.36590,2,0.25000,0.66667,0.43589,0.10255,0.59424,0,0,slippery;full,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,passive_tactile_classifier,open,loose_lid_box,0,0,0,0.42478,2,0.24000,0.33333,0.52724,0.13942,0.66362,0,0,slippery;heavy,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,strong_tactile_then_policy,open,loose_lid_box,0,0,0,0.35247,6,0.79000,0.33333,0.60083,0.06584,0.46265,0,0,fragile;slippery;heavy;full;soft;locked,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,risk_aware_touch_policy,open,loose_lid_box,0,0,0,0.47409,1,0.08000,0.33333,0.52724,0.13942,0.70250,0,0,slippery,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,calibrated_debt_threshold,open,loose_lid_box,0,0,0,0.47973,0,0.00000,0.33333,0.52724,0.13942,0.66930,0,0,none,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,counterfactual_material_filter,open,loose_lid_box,0,0,0,0.47973,0,0.00000,0.33333,0.52724,0.13942,0.66930,0,0,none,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,18,grounding_debt_planner_v5,open,loose_lid_box,0,0,0,0.45020,1,0.10000,0.33333,0.68422,0.01756,0.57039,0,0,fragile,wrong_action_parameter,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,passive_tactile_classifier,handoff,dense_block,0,0,1,0.38440,2,0.24000,0.33333,0.86126,0.19459,0.43418,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,strong_tactile_then_policy,handoff,dense_block,0,0,1,0.30069,6,0.79000,0.66667,0.86051,0.52718,0.27186,0,0,fragile;slippery;heavy;full;soft;locked,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,risk_aware_touch_policy,handoff,dense_block,0,0,1,0.44502,2,0.26000,0.66667,0.69917,0.36584,0.51199,0,0,fragile;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,calibrated_debt_threshold,handoff,dense_block,0,0,0,0.85000,2,0.24000,0.33333,0.90057,0.23390,0.36974,0,1,slippery;heavy,abstained,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,counterfactual_material_filter,handoff,dense_block,0,0,1,0.37304,2,0.24000,0.33333,0.91827,0.25160,0.36054,0,0,heavy;slippery,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,19,grounding_debt_planner_v5,handoff,dense_block,0,0,1,0.35910,2,0.18000,0.33333,0.91103,0.24436,0.38590,0,0,slippery;fragile,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,passive_tactile_classifier,slide,dense_block,1,0,0,0.18037,2,0.24000,0.66667,0.75589,0.42255,0.53013,0,0,slippery;heavy,success,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,strong_tactile_then_policy,slide,dense_block,0,1,0,0.18063,6,0.79000,0.66667,0.74516,0.41183,0.37300,0,0,fragile;slippery;heavy;full;soft;locked,damage_or_probe_damage,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,risk_aware_touch_policy,slide,dense_block,0,0,1,0.30178,2,0.29000,0.66667,0.49841,0.16508,0.64026,0,0,soft;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,calibrated_debt_threshold,slide,dense_block,0,0,1,0.30178,2,0.29000,0.66667,0.49841,0.16508,0.59626,0,0,soft;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,counterfactual_material_filter,slide,dense_block,0,0,1,0.29861,2,0.29000,0.66667,0.48356,0.15023,0.60398,0,0,soft;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,20,grounding_debt_planner_v5,slide,dense_block,0,0,1,0.25623,2,0.21000,0.66667,0.87657,0.54323,0.42770,0,0,slippery;soft,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
adversarial_language_vision_trap,8,21,passive_tactile_classifier,insert,rigid_insert,0,0,1,0.20454,2,0.24000,0.33333,0.69793,0.03126,0.53041,0,0,slippery;heavy,slip_or_drop,0.55000,0.62000,0.22000,0.35000,0.65000,0.48000,0.55000,0.02,0.90,0,0,0
